School ID,Metro Code,Apple Mac Code,PC Code,Poverty Level Code,Avg Household Income ,Title 1 Code,Software budget per head,Training Budget Per head,Lunch Program Eligible Students,Affluence Indicator
279060,S,B,F,C,J,B,E,C,278,1
279078,S,B,F,C,J,B,E,C,392,1
279087,S,NULL,NULL,NULL,I,NULL,NULL,NULL,0,3
279096,S,A,G,C,D,B,G,D,616,1
279102,R,E,F,C,G,C,H,E,381,2
279105,R,C,H,D,H,C,G,D,308,3
279129,T,E,F,C,F,C,H,E,519,1
279156,T,E,F,C,F,C,H,E,463,1
279252,T,K,G,C,C,B,G,D,426,1
279261,T,K,G,C,C,B,G,D,516,1
279387,T,K,G,C,C,B,G,D,420,1
279414,T,NULL,NULL,NULL,C,NULL,NULL,NULL,0,1
279423,R,K,G,C,H,B,G,D,441,2
279435,R,A,G,D,B,D,E,C,322,1
279447,R,NULL,NULL,NULL,B,NULL,NULL,NULL,0,1
279495,R,K,E,D,B,D,E,C,632,1
279507,R,K,E,D,B,D,E,C,426,1
279519,R,NULL,NULL,NULL,B,NULL,NULL,NULL,0,1
279552,T,C,G,D,C,C,H,E,636,2
279588,T,NULL,NULL,NULL,C,NULL,NULL,NULL,0,1
279612,T,C,G,D,C,C,H,E,263,2
279627,T,C,G,D,C,C,H,E,735,2
279675,R,C,F,D,B,D,B,A,458,2
279690,R,C,F,D,B,D,B,A,285,2
279708,R,C,F,D,B,D,B,A,314,2
279789,R,C,F,C,E,B,E,C,263,2
279810,R,K,F,C,H,B,E,C,274,1
279831,R,K,F,C,H,B,E,C,367,1
279891,R,C,F,D,C,D,B,A,272,2
279909,T,A,F,D,F,B,G,D,598,2
279912,T,A,F,D,F,B,G,D,478,2
279933,R,K,G,D,C,D,G,D,158,3
279963,R,K,G,D,C,D,G,D,354,3
279978,R,K,G,D,C,D,G,D,235,3
280029,R,A,G,D,E,D,E,C,325,2
280056,T,A,G,C,A,B,H,E,202,1
280194,T,C,H,D,A,D,G,D,403,1
280284,T,A,G,C,D,B,H,E,629,2
280311,T,C,H,D,D,D,G,D,275,1
280344,T,C,H,D,D,D,G,D,369,1
280428,T,K,E,D,C,D,E,C,408,2
280434,T,K,E,D,C,D,E,C,272,2
280437,T,K,E,D,C,D,E,C,301,2
280446,R,D,G,D,B,C,E,C,344,4
280479,R,K,F,D,B,D,B,C,285,2
280530,R,A,G,C,M,B,H,E,494,5
280608,R,A,E,C,B,B,E,C,392,2
280623,R,NULL,NULL,NULL,C,NULL,NULL,NULL,0,1
280665,R,A,F,C,J,B,E,C,413,2
280722,R,A,E,C,F,B,E,C,216,2
280758,T,NULL,NULL,NULL,C,NULL,NULL,NULL,0,1
280809,T,D,G,C,C,C,G,D,776,2
280848,T,D,G,C,C,C,G,D,501,2
280896,R,A,F,D,C,C,E,C,187,2
280992,T,NULL,NULL,NULL,B,NULL,NULL,NULL,0,1
281052,T,E,G,B,I,B,H,D,388,1
281058,T,E,G,B,I,B,H,D,166,1
281097,T,NULL,NULL,NULL,I,NULL,NULL,NULL,0,2
281130,T,D,G,C,I,B,H,E,358,3
281139,T,D,G,C,I,B,H,E,319,3
281202,R,K,F,C,J,B,E,C,200,4
281304,R,E,G,B,M,B,H,D,209,2
281493,R,B,G,C,F,C,G,D,151,2
281514,R,B,G,C,F,C,G,D,262,2
281544,R,NULL,NULL,NULL,F,NULL,NULL,NULL,0,1
281553,R,B,G,C,F,C,G,D,142,2
281556,R,B,G,C,F,C,G,D,289,2
281580,R,B,G,C,F,C,G,D,294,2
281589,R,B,G,C,G,C,G,D,237,3
281610,R,K,F,C,J,B,E,C,136,4
281715,R,E,G,B,I,B,H,D,259,1
281718,R,NULL,NULL,NULL,I,NULL,NULL,NULL,0,2
281742,NULL,NULL,NULL,NULL,O,NULL,NULL,NULL,0,5
281811,T,NULL,NULL,NULL,L,NULL,NULL,NULL,0,3
281823,T,F,H,C,L,B,G,D,352,4
281862,R,F,H,C,O,B,G,D,297,5
281874,R,NULL,NULL,NULL,G,NULL,NULL,NULL,0,1
281907,R,E,F,B,O,A,B,A,302,3
282009,R,B,H,C,J,B,G,D,721,2
282030,R,B,H,C,J,B,G,D,419,2
282120,R,K,H,C,E,C,G,D,154,1
282138,R,B,H,C,K,B,G,D,186,2
282366,R,E,H,B,J,A,G,E,295,2
282408,R,K,H,C,G,C,G,D,148,1
282423,R,B,H,C,I,B,G,D,136,2
282480,S,C,H,C,I,B,B,Z,342,2
282534,R,C,H,C,L,B,B,Z,228,3
282582,NULL,E,H,B,I,A,G,E,319,1
282594,S,E,H,B,L,A,G,E,209,2
282639,S,E,H,B,L,A,G,E,201,2
282912,U,NULL,NULL,NULL,I,NULL,NULL,NULL,0,2
282996,U,NULL,NULL,NULL,O,NULL,NULL,NULL,0,4
283017,U,NULL,NULL,NULL,O,NULL,NULL,NULL,0,4
283122,U,NULL,NULL,NULL,H,NULL,NULL,NULL,0,3
283155,U,NULL,NULL,NULL,H,NULL,NULL,NULL,0,2
283170,U,NULL,NULL,NULL,H,NULL,NULL,NULL,0,2
283188,S,J,I,C,O,C,G,E,158,5
283266,S,NULL,NULL,NULL,O,NULL,NULL,NULL,0,4
283275,S,J,I,C,O,C,G,E,194,5
283551,U,J,I,C,D,C,G,E,363,1
283566,U,J,I,C,D,C,G,E,487,1
283779,U,J,I,C,B,C,G,E,584,1
283842,NULL,NULL,NULL,NULL,G,NULL,NULL,NULL,0,2
283947,U,J,I,C,H,C,G,E,192,2
283983,U,NULL,NULL,NULL,H,NULL,NULL,NULL,0,2
284007,U,NULL,NULL,NULL,K,NULL,NULL,NULL,0,3
284040,U,J,I,C,C,C,G,E,419,1
284163,U,J,I,C,G,C,G,E,292,2
284184,U,NULL,NULL,NULL,K,NULL,NULL,NULL,0,3
284190,U,J,I,C,K,C,G,E,127,3
284244,U,J,I,C,K,C,G,E,497,3
284277,U,NULL,NULL,NULL,M,NULL,NULL,NULL,0,4
284286,U,J,I,C,M,C,G,E,229,4
284295,U,J,I,C,M,C,G,E,216,4
284337,U,NULL,NULL,NULL,M,NULL,NULL,NULL,0,4
284355,U,NULL,NULL,NULL,M,NULL,NULL,NULL,0,4
284364,S,J,I,C,O,C,G,E,54,5
284427,U,NULL,NULL,NULL,M,NULL,NULL,NULL,0,4
284436,U,NULL,NULL,NULL,M,NULL,NULL,NULL,0,4
284505,U,E,H,B,L,A,G,E,294,2
284514,U,J,I,C,L,C,G,E,261,3
284589,U,J,I,C,O,C,G,E,145,5
284610,S,J,I,C,M,C,G,E,275,4
284658,S,J,I,C,M,C,G,E,14,4
284742,U,NULL,NULL,NULL,Q,NULL,NULL,NULL,0,5
284766,U,J,I,C,J,C,G,E,335,3
284844,NULL,J,I,C,G,C,G,E,85,2
285006,U,J,I,C,K,C,G,E,354,3
285018,U,J,I,C,N,C,G,E,270,4
285051,U,J,I,C,N,C,G,E,422,4
285105,S,J,I,C,O,C,G,E,390,5
285120,S,NULL,NULL,NULL,O,NULL,NULL,NULL,0,4
285165,T,K,F,D,A,C,E,C,394,2
285180,R,K,G,C,D,C,B,B,208,1
285192,R,D,F,D,C,D,E,C,174,1
285210,R,D,F,D,B,D,E,C,382,1
285255,T,NULL,NULL,NULL,N,NULL,NULL,NULL,0,4
285324,T,G,G,B,N,A,H,E,277,4
285351,T,G,G,B,N,A,H,E,188,4
285393,T,C,G,C,G,B,H,D,389,1
285414,T,C,G,C,G,B,H,D,345,1
285594,T,B,H,C,J,B,G,D,272,4
285606,T,B,H,C,J,B,G,D,265,4
285618,T,B,H,C,J,B,G,D,227,4
285789,R,K,G,C,E,C,B,B,316,1
285828,T,D,H,C,F,B,G,D,381,1
285855,T,D,H,C,F,B,G,D,432,1
285900,T,D,H,C,F,B,G,D,416,1
285978,T,G,G,C,J,B,H,D,327,1
286170,T,C,E,D,G,C,G,E,275,1
286224,T,K,G,C,G,B,G,D,333,1
286272,R,G,G,B,L,A,H,E,144,3
286278,R,K,F,D,B,C,E,C,195,2
286284,R,K,F,D,B,C,E,C,220,2
286308,R,K,F,D,B,C,E,C,398,2
286368,T,K,G,B,M,A,H,E,190,4
286395,T,NULL,NULL,NULL,M,NULL,NULL,NULL,0,3
286413,T,K,G,B,M,A,H,E,202,4
286563,T,C,G,C,I,B,G,C,421,1
286587,T,C,G,C,I,B,G,C,356,1
286602,T,NULL,NULL,NULL,I,NULL,NULL,NULL,0,2
286734,T,F,H,C,I,B,G,D,261,2
286770,T,F,H,C,I,B,G,D,295,2
286842,T,A,H,C,H,B,G,D,259,1
286872,T,A,G,C,H,C,D,B,313,3
286875,T,A,G,C,H,C,D,B,167,3
286887,T,A,G,C,H,C,D,B,225,3
286944,T,NULL,NULL,NULL,Z,NULL,NULL,NULL,0,2
287043,R,C,F,D,A,C,E,C,381,1
287067,R,C,F,D,A,C,E,C,260,1
287082,R,B,G,C,Z,C,G,D,96,2
287169,R,A,F,C,J,C,E,C,201,1
287184,T,NULL,NULL,NULL,I,NULL,NULL,NULL,0,3
287223,T,F,H,C,I,B,G,D,293,1
287253,T,F,H,C,I,B,G,D,277,1
287286,T,F,H,C,I,B,G,D,263,1
287313,T,F,H,C,I,B,G,D,844,1
287322,T,F,H,C,I,B,G,D,318,1
287379,R,B,G,C,E,C,G,D,298,2
287421,R,C,F,D,B,C,E,C,338,1
287493,U,F,I,C,K,B,G,E,286,2
287547,U,F,I,C,N,B,G,E,321,4
287556,U,NULL,NULL,NULL,K,NULL,NULL,NULL,0,3
287571,U,F,I,C,K,B,G,E,260,2
287607,U,F,I,C,L,B,G,E,160,3
287616,U,NULL,NULL,NULL,L,NULL,NULL,NULL,0,3
287628,U,F,I,C,L,B,G,E,134,3
287697,U,F,I,C,C,B,G,E,184,1
287718,U,F,I,C,C,B,G,E,414,1
287760,U,F,I,C,D,B,G,E,342,1
287775,U,F,I,C,D,B,G,E,345,1
287841,U,F,I,C,L,B,G,E,25,3
287868,U,F,I,C,D,B,G,E,362,1
287889,U,NULL,NULL,NULL,A,NULL,NULL,NULL,0,1
288006,U,F,I,C,K,B,G,E,575,2
288030,U,F,I,C,K,B,G,E,283,2
288132,U,F,I,C,N,B,G,E,316,4
288174,U,F,I,C,G,B,G,E,415,1
288204,U,F,I,C,G,B,G,E,340,1
288222,U,F,I,C,G,B,G,E,447,1
288249,U,F,I,C,G,B,G,E,349,1
288267,T,G,G,C,I,B,G,D,267,1
288354,T,G,G,C,I,B,G,D,327,1
288444,T,K,F,C,C,B,G,D,365,1
288561,T,C,H,D,C,D,G,D,410,1
288585,T,K,F,C,C,B,G,D,236,1
288603,T,K,F,C,C,B,G,D,353,1
288603,T,K,F,C,C,B,G,D,232,1
288633,T,A,H,C,C,C,G,D,510,1
288687,T,A,H,C,B,C,G,D,266,1
288693,R,A,H,C,E,C,G,D,210,2
288741,R,A,H,C,D,C,G,D,165,2
288762,R,A,H,C,D,C,G,D,150,2
288804,R,A,H,C,D,C,G,D,244,2
288819,R,A,H,C,D,C,G,D,423,2
288822,R,A,H,C,D,C,G,D,264,2
288861,T,A,H,C,F,C,G,D,236,2
288885,T,A,H,C,F,C,G,D,213,2
288963,R,C,H,D,B,D,G,D,326,1
289047,NULL,C,H,D,B,D,G,D,212,1
289131,NULL,C,H,D,B,D,G,D,276,1
289164,NULL,C,H,D,B,D,G,D,236,1
289176,NULL,E,G,D,A,D,G,D,274,1
289197,R,E,G,D,A,D,G,D,268,1
289203,R,E,G,D,A,D,G,D,513,1
289242,R,C,G,D,C,C,G,D,84,1
289248,T,E,G,D,A,D,G,D,372,1
289293,T,E,G,D,A,D,G,D,301,1
289377,R,A,F,D,Z,C,E,C,227,2
289416,T,E,G,D,B,D,G,D,359,1
289479,T,F,G,D,A,D,H,D,225,2
289524,NULL,NULL,NULL,NULL,A,NULL,NULL,NULL,0,1
289533,T,F,G,D,A,D,H,D,159,2
289557,R,C,G,D,A,D,C,A,167,1
289560,R,C,G,D,A,D,C,A,122,1
289566,R,F,G,D,A,D,H,D,297,2
289578,R,K,G,D,A,D,G,D,252,1
289602,R,K,G,D,A,D,G,D,228,1
289620,R,K,G,D,A,D,G,D,293,1
289644,R,K,G,D,A,D,G,D,143,1
289665,R,K,G,D,A,D,G,D,306,1
289704,T,C,G,D,A,D,C,A,463,1
289746,T,K,F,D,A,D,E,C,355,1
289758,T,K,F,D,A,D,E,C,321,1
289809,R,NULL,NULL,NULL,A,NULL,NULL,NULL,0,1
289812,R,C,G,D,A,D,C,A,290,1
289875,R,C,G,D,A,D,C,A,175,1
289917,S,K,H,B,O,A,H,E,96,3
289950,S,K,H,B,O,A,H,E,297,3
289980,S,NULL,NULL,NULL,O,NULL,NULL,NULL,0,5
290085,S,D,H,B,O,A,G,E,221,2
290097,S,NULL,NULL,NULL,O,NULL,NULL,NULL,0,4
290106,S,D,H,B,O,A,G,E,328,2
290127,S,D,H,B,O,A,G,E,128,2
290247,S,NULL,NULL,NULL,E,NULL,NULL,NULL,0,1
290319,S,F,F,D,B,D,H,E,260,2
290325,S,E,H,B,E,A,G,E,232,1
290349,S,NULL,NULL,NULL,E,NULL,NULL,NULL,0,1
290373,S,NULL,NULL,NULL,B,NULL,NULL,NULL,0,1
290385,S,F,F,D,B,D,H,E,347,2
290394,S,NULL,NULL,NULL,B,NULL,NULL,NULL,0,1
290430,S,E,H,B,K,A,G,E,208,1
290493,S,NULL,NULL,NULL,K,NULL,NULL,NULL,0,2
290553,S,NULL,NULL,NULL,N,NULL,NULL,NULL,0,4
290577,S,E,H,B,N,A,G,E,345,2
290604,S,E,H,B,N,A,G,E,495,2
290649,S,NULL,NULL,NULL,N,NULL,NULL,NULL,0,4
290718,S,A,G,C,K,C,G,E,278,5
290727,S,NULL,NULL,NULL,K,NULL,NULL,NULL,0,3
290769,S,A,G,C,K,C,G,E,166,5
290805,S,A,G,C,K,C,G,E,155,5
290856,S,A,G,C,K,C,G,E,257,5
290895,T,G,D,C,E,B,G,D,227,1
290949,T,NULL,NULL,NULL,E,NULL,NULL,NULL,0,1
291024,T,D,F,C,J,C,F,C,312,2
291042,T,D,F,C,J,C,F,C,297,2
291054,R,A,F,C,D,C,E,C,182,1
291135,S,D,H,B,L,A,G,E,202,1
291138,S,D,H,B,L,A,G,E,475,1
291165,S,NULL,NULL,NULL,L,NULL,NULL,NULL,0,3
291177,S,D,H,B,L,A,G,E,470,1
291213,S,D,H,B,L,A,G,E,590,1
291243,S,D,H,B,P,A,G,E,286,3
291273,R,A,F,C,D,C,E,C,104,1
291375,S,NULL,NULL,NULL,O,NULL,NULL,NULL,0,5
291378,T,C,G,C,H,B,H,D,389,1
291399,T,NULL,NULL,NULL,H,NULL,NULL,NULL,0,2
291603,S,A,D,C,L,B,B,C,301,4
291639,S,A,G,B,M,A,H,D,98,1
291648,S,A,G,B,M,A,H,D,49,1
291660,S,A,G,B,M,A,H,D,96,1
291663,S,NULL,NULL,NULL,M,NULL,NULL,NULL,0,3
291690,S,NULL,NULL,NULL,M,NULL,NULL,NULL,0,3
291750,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,0,4
291813,R,D,H,B,Q,A,G,E,180,3
291825,R,K,G,B,L,A,E,C,210,1
291837,R,A,F,C,C,C,E,C,137,1
291849,S,K,G,B,N,A,E,C,170,3
291849,S,K,G,B,N,A,E,C,184,3
291852,S,NULL,NULL,NULL,N,NULL,NULL,NULL,0,5
291879,T,D,F,C,I,C,F,C,250,1
291930,U,E,G,C,E,C,G,D,172,2
291969,U,E,G,C,E,C,G,D,154,2
292020,S,E,G,C,J,C,G,D,243,4
292032,U,E,G,C,E,C,G,D,241,2
292053,U,E,G,C,E,C,G,D,348,2
292068,U,NULL,NULL,NULL,E,NULL,NULL,NULL,0,1
292077,S,NULL,NULL,NULL,J,NULL,NULL,NULL,0,2
292098,S,D,G,C,J,B,H,E,218,1
292119,S,D,G,C,J,B,H,E,402,1
292197,S,E,G,C,J,C,G,D,150,4
292215,S,D,G,C,J,B,H,E,292,1
292245,R,C,G,C,K,C,G,D,228,3
292281,NULL,D,G,C,J,B,H,E,191,2
292284,NULL,D,G,C,J,B,H,E,204,2
292323,S,A,F,C,K,B,G,E,340,2
292371,NULL,A,G,C,D,C,G,D,417,2
292404,S,C,G,C,J,C,G,D,190,2
292464,S,C,G,C,J,C,G,D,169,2
292551,R,A,G,C,I,C,G,D,64,4
292599,S,D,F,C,K,A,G,E,185,2
292644,R,C,F,D,A,C,E,C,198,2
292656,T,C,G,C,F,C,G,D,189,1
292659,T,C,G,C,F,C,G,D,351,1
292719,S,D,F,C,D,A,G,E,92,1
292734,R,C,G,D,E,C,G,D,196,2
292785,NULL,A,H,C,D,B,G,D,259,1
292794,R,A,F,D,A,D,D,B,283,1
292836,R,A,F,D,A,D,D,B,180,1
292905,R,A,H,C,C,B,G,D,291,1
292914,T,A,H,C,B,B,G,D,227,1
292923,T,K,E,C,B,C,B,A,172,1
292980,T,K,E,C,B,C,B,A,178,1
293016,R,A,F,D,A,D,D,B,264,1
293037,R,A,H,C,D,B,G,D,131,1
293043,R,A,H,C,C,B,G,D,271,1
293073,R,B,F,D,A,D,E,C,311,2
293091,R,K,F,D,A,D,E,C,182,1
293289,R,NULL,NULL,NULL,B,NULL,NULL,NULL,0,1
293343,R,E,F,D,C,C,E,C,128,1
293391,R,K,F,D,B,D,E,C,0,1
293421,R,K,F,D,B,D,E,C,0,1
293436,R,E,F,D,C,C,E,C,202,1
293505,R,C,F,C,E,B,E,C,251,1
293511,R,C,H,C,E,C,G,D,0,1
293532,R,C,H,C,E,C,G,D,0,1
293556,R,C,H,C,E,C,G,D,0,1
293565,R,NULL,NULL,NULL,E,NULL,NULL,NULL,0,1
293619,NULL,K,E,D,Z,D,B,A,0,4
293622,R,C,H,C,Z,C,G,D,0,1
293649,R,C,H,C,C,C,G,D,0,1
293733,R,C,H,C,A,C,G,D,0,1
293781,R,C,H,C,F,C,G,D,0,1
293850,R,C,H,C,E,C,G,D,0,1
293865,T,C,H,D,D,D,G,D,400,2
293883,R,C,H,D,H,D,G,D,493,3
293889,R,C,H,D,B,D,G,D,244,2
293892,T,C,H,D,B,D,G,D,453,2
293922,R,C,H,D,E,D,G,D,244,2
293940,R,C,H,D,B,D,G,D,299,2
293967,R,C,H,D,D,D,G,D,435,2
293982,R,C,H,D,B,D,G,D,253,2
294063,T,C,H,D,B,D,G,D,343,2
294168,T,B,G,D,D,C,E,C,228,1
294174,T,B,G,D,D,C,E,C,158,1
294201,T,K,H,D,E,D,G,D,202,2
294228,R,K,H,D,A,D,G,D,290,2
294264,R,K,H,D,C,D,G,D,217,2
294300,T,K,H,D,C,D,G,D,270,2
294315,R,K,H,D,B,D,G,D,276,2
294351,R,K,H,D,A,D,G,D,309,2
294423,R,K,H,D,C,D,G,D,178,2
294438,R,A,F,D,D,C,E,C,160,2
294447,R,A,F,D,C,C,E,C,100,2
294477,R,K,F,D,C,C,E,C,381,1
294486,R,K,F,D,C,C,E,C,465,1
294543,R,K,F,D,C,C,E,C,272,1
294558,R,K,F,D,B,C,E,C,128,1
294636,R,C,G,D,B,C,G,D,267,1
294690,R,K,F,D,B,C,E,C,222,1
294714,T,K,G,D,I,D,G,D,433,3
294765,T,K,G,D,I,D,G,D,257,3
294777,T,K,G,D,I,D,G,D,436,3
294840,T,K,G,D,F,D,G,D,313,2
294858,T,D,H,C,F,B,G,D,246,1
294876,T,NULL,NULL,NULL,F,NULL,NULL,NULL,0,1
294888,T,D,H,C,F,B,G,D,229,1
294912,T,D,H,C,F,B,G,D,146,1
294963,R,D,F,C,I,B,E,C,288,1
295038,R,K,H,C,H,B,B,B,179,2
295047,R,K,H,C,H,B,B,B,277,2
295059,R,K,H,C,H,B,B,B,247,2
295092,R,K,H,C,H,B,B,B,156,2
295095,R,K,H,C,H,B,B,B,143,2
295134,R,K,F,C,D,B,E,C,137,1
295149,R,K,F,C,D,B,E,C,122,1
295167,R,K,H,C,J,B,B,B,188,3
295191,R,K,H,C,J,B,B,B,264,3
295203,R,C,E,C,C,B,B,A,257,1
295251,R,E,E,C,G,B,E,C,244,1
295299,T,B,E,D,D,D,C,A,0,3
295353,R,K,F,C,I,B,E,C,314,1
295365,NULL,K,H,C,I,B,G,D,168,1
295464,R,K,E,D,F,D,E,C,663,3
295494,R,K,E,D,F,D,E,C,262,3
295584,T,D,G,C,E,B,G,D,391,1
295599,T,D,G,C,E,B,G,D,244,1
295710,R,K,H,C,F,B,G,D,164,1
295734,R,K,F,C,I,B,E,C,163,1
295761,R,K,H,C,J,B,G,D,148,1
295827,R,D,H,C,K,B,G,D,233,3
295839,R,K,H,C,I,B,G,D,217,1
295872,U,H,H,C,E,B,G,D,624,1
295956,U,H,H,C,E,B,G,D,307,1
296022,U,NULL,NULL,NULL,E,NULL,NULL,NULL,0,1
296034,U,H,H,C,E,B,G,D,559,1
296061,U,NULL,NULL,NULL,E,NULL,NULL,NULL,0,1
296076,U,H,H,C,E,B,G,D,455,1
296127,U,H,H,C,E,B,G,D,394,1
296169,U,H,H,C,M,B,G,D,188,2
296271,U,H,H,C,K,B,G,D,93,2
296292,R,H,H,C,N,B,G,D,305,3
296310,R,E,F,D,C,D,D,A,274,2
296385,T,C,G,C,F,B,G,D,438,1
296424,T,C,G,C,F,B,G,D,295,1
296484,NULL,B,F,D,G,C,E,C,247,1
296493,NULL,B,G,C,G,B,G,D,187,1
296529,NULL,B,F,D,G,C,E,C,244,1
296598,R,B,G,C,F,B,G,D,245,1
296613,NULL,B,G,C,G,B,G,D,336,1
296637,NULL,C,G,C,I,C,G,D,409,1
296643,NULL,C,G,C,I,C,G,D,279,1
296658,NULL,C,G,C,I,C,G,D,617,1
296682,R,K,F,D,B,C,E,C,292,1
296700,R,K,F,D,B,C,E,C,134,1
296715,R,H,H,C,L,B,G,D,241,1
296733,R,K,G,C,D,B,B,A,174,1
296748,R,K,G,C,I,B,B,A,355,1
296814,R,K,G,C,C,B,E,C,167,1
296838,R,K,G,C,C,B,E,C,295,1
296877,T,B,F,C,J,C,G,E,283,2
296901,R,E,G,C,H,C,E,C,291,1
296910,R,E,G,C,H,C,E,C,288,1
297084,R,E,G,C,F,C,E,C,315,1
297183,T,K,K,NULL,H,C,Z,Z,0,3
297195,T,D,H,C,H,C,G,D,345,3
297216,T,D,H,C,H,C,G,D,472,3
297261,T,D,H,C,H,C,G,D,213,3
297279,T,NULL,NULL,NULL,H,NULL,NULL,NULL,0,2
297288,T,NULL,NULL,NULL,H,NULL,NULL,NULL,0,2
297327,R,B,F,C,E,C,B,A,321,1
297339,R,B,F,C,E,C,B,A,417,1
297357,R,B,F,C,E,C,B,A,237,1
297366,R,K,G,C,F,B,B,A,169,1
297402,R,B,E,D,D,C,E,C,355,2
297474,R,K,G,C,D,B,B,A,269,1
297486,R,K,G,C,G,B,E,C,193,1
297525,NULL,G,H,B,J,B,G,E,407,2
297558,NULL,G,H,B,J,B,G,E,332,2
297567,U,G,H,B,J,B,G,E,243,2
297639,U,G,H,B,J,B,G,E,270,2
297657,U,NULL,NULL,NULL,J,NULL,NULL,NULL,0,3
297666,U,G,H,B,J,B,G,E,380,2
297687,U,G,H,B,J,B,G,E,243,2
297708,U,C,G,C,J,C,G,D,307,3
297738,U,G,H,B,J,B,G,E,185,2
297825,NULL,G,H,B,J,B,G,E,154,2
297879,NULL,G,H,B,J,B,G,E,168,2
297885,NULL,C,G,C,J,C,G,D,288,3
297891,NULL,NULL,NULL,NULL,J,NULL,NULL,NULL,0,3
297918,NULL,G,H,B,J,B,G,E,299,2
298014,R,A,F,C,I,B,E,C,203,1
298050,R,A,F,C,I,B,E,C,169,1
298092,R,NULL,NULL,C,H,NULL,NULL,NULL,0,3
298137,T,D,G,D,H,C,G,D,263,1
298278,R,K,G,C,M,B,E,C,243,3
298332,R,K,G,C,M,B,E,C,174,3
298389,NULL,NULL,NULL,NULL,J,NULL,NULL,NULL,0,3
298398,NULL,G,H,B,J,B,G,E,330,2
298407,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,0,4
298413,R,A,F,C,F,B,E,C,69,1
298422,R,G,H,B,K,B,G,E,171,2
298458,R,NULL,NULL,NULL,J,NULL,NULL,NULL,0,2
298464,R,G,H,B,J,B,G,E,156,1
298479,R,K,H,C,K,B,D,A,244,4
298515,R,C,F,C,J,B,E,C,184,1
298551,T,E,H,C,M,B,G,D,158,5
298572,S,K,H,C,G,B,D,A,484,2
298590,S,K,H,C,G,B,D,A,309,2
298596,S,K,H,C,G,B,D,A,134,2
298611,S,K,H,C,G,B,D,A,158,2
298623,S,K,H,C,G,B,D,A,498,2
298665,S,K,H,C,G,B,D,A,297,2
298677,S,NULL,NULL,NULL,G,NULL,NULL,NULL,0,1
298689,S,K,H,C,G,B,D,A,403,2
298719,S,K,H,C,G,B,D,A,356,2
298767,T,E,H,C,F,B,G,D,210,2
298827,T,E,H,C,F,B,G,D,272,2
298854,T,E,H,C,F,B,G,D,211,2
298872,R,C,G,C,F,B,E,C,315,1
298875,R,NULL,NULL,NULL,F,NULL,NULL,NULL,0,1
298887,R,C,G,C,F,B,E,C,279,1
299049,R,C,F,C,I,B,E,C,288,1
299064,R,K,H,C,M,B,D,A,216,5
299070,R,C,G,C,H,B,E,C,226,1
299091,T,B,F,D,B,C,E,C,421,1
299112,T,F,H,C,G,C,G,D,404,1
299121,T,F,H,C,G,C,G,D,317,1
299130,T,F,H,C,B,C,G,D,543,1
299139,T,F,H,C,B,C,G,D,690,1
299148,T,B,F,D,B,C,E,C,287,1
299283,T,F,H,C,G,C,G,D,278,1
299319,R,D,F,D,C,D,E,C,224,2
299370,R,D,F,D,C,D,E,C,292,2
299376,R,F,H,C,E,C,G,D,279,1
299403,R,F,H,C,B,C,G,D,270,1
299418,R,K,F,D,B,C,E,C,404,2
299493,R,A,G,D,C,C,A,A,353,1
299532,T,B,F,D,B,C,D,B,513,2
299589,R,D,G,D,A,D,G,C,446,4
299601,R,A,G,D,B,C,A,A,196,1
299607,R,A,G,D,B,C,A,A,473,1
299616,R,A,G,D,B,C,A,A,472,1
299625,R,A,G,D,B,C,A,A,553,1
299760,U,C,F,C,J,B,C,A,287,2
299778,U,C,H,C,J,B,B,Z,397,3
299814,U,NULL,NULL,NULL,J,NULL,NULL,NULL,0,3
299946,R,A,F,D,C,D,E,C,208,1
299970,R,A,G,C,G,B,G,E,330,3
299982,R,C,F,D,C,D,D,B,348,2
300138,T,A,F,D,E,D,E,C,313,2
300162,R,B,H,C,C,C,G,D,314,1
300192,R,C,H,C,L,B,B,Z,177,3
300201,T,B,H,C,C,C,G,D,452,1
300273,T,B,F,D,D,C,G,D,397,1
300276,R,A,F,D,F,D,E,C,122,1
300300,R,A,F,C,C,C,B,A,261,2
300333,R,A,F,D,E,D,E,C,231,1
300351,R,A,G,C,G,B,G,E,383,3
300375,R,A,G,C,G,B,G,E,360,3
300402,R,A,F,D,C,D,E,C,159,1
300423,R,B,H,C,D,C,G,D,237,1
300447,R,B,H,C,D,C,G,D,364,1
300525,R,A,F,D,B,D,E,C,440,1
300534,R,A,F,D,B,D,E,C,329,1
300576,R,C,H,C,G,B,B,Z,282,1
300669,S,NULL,NULL,NULL,P,NULL,NULL,NULL,0,4
300687,R,E,E,C,M,C,E,B,0,4
300699,R,G,A,B,N,B,E,B,147,5
300738,R,D,K,C,I,C,E,B,316,2
301098,R,G,A,C,L,B,E,B,440,2
301503,T,NULL,NULL,NULL,M,NULL,NULL,NULL,0,4
301632,S,E,B,C,K,B,G,C,164,2
301650,T,NULL,NULL,NULL,I,NULL,NULL,NULL,0,2
301794,S,A,G,B,Q,A,H,C,0,3
301872,S,NULL,NULL,NULL,I,NULL,NULL,NULL,0,2
301932,S,NULL,NULL,NULL,I,NULL,NULL,NULL,0,2
302085,S,K,E,B,J,B,G,C,134,2
