,ID,State,Subscription_End_Date,Expiring_Dollars,Expiring_Students,Subscription_Status,Renewal_Date,Metro_Code,Apple_Mac_Code,PC_Code,Poverty_Level_Code,Avg_Household_Income,Title_1_Code,Software_budget_per_head,Training_Budget_Per_head,Lunch_Program_Eligible_Students,Affluence_Indicator,Avg_Sell_price,Renew_delay,Days_group
5729,184188,Florida,2015-07-31,3000,500,Renewed,2015-08-14,R,F,I,C,L,B,G,E,355.0,3.0,6.0,14.0,5.0
5730,185835,Florida,2015-07-31,2814,469,Renewed,2014-06-02,T,C,G,D,F,C,E,C,445.0,2.0,6.0,-424.0,11.0
5731,183924,Tennessee,2015-07-31,1950,325,Renewed,2015-08-06,R,B,G,C,J,B,H,E,241.0,2.0,6.0,6.0,5.0
5732,183972,Florida,2015-07-31,2190,365,Renewed,2015-05-08,S,E,I,C,J,B,G,E,301.0,2.0,6.0,-84.0,3.0
5733,179205,Florida,2015-07-31,1440,240,Renewed,2015-06-10,U,ZZ,ZZ,ZZ,I,ZZ,ZZ,ZZ,0.0,3.0,6.0,-51.0,3.0
5734,179391,Florida,2015-07-31,3450,575,Renewed,2015-07-13,U,ZZ,ZZ,ZZ,M,ZZ,ZZ,ZZ,0.0,3.0,6.0,-18.0,4.0
5736,181563,Florida,2015-07-31,3600,600,Renewed,2015-07-22,R,E,H,D,E,C,H,E,231.0,1.0,6.0,-9.0,4.0
5737,181578,Florida,2015-07-31,4200,700,Renewed,2015-07-22,R,E,H,D,E,C,H,E,164.0,1.0,6.0,-9.0,4.0
5738,181905,Florida,2015-07-31,2400,400,Renewed,2015-07-02,U,H,I,C,D,B,G,E,341.0,1.0,6.0,-29.0,4.0
5739,182028,Florida,2015-07-31,3516,586,Renewed,2015-07-02,U,H,I,C,D,B,G,E,324.0,1.0,6.0,-29.0,4.0
5740,182121,Florida,2015-07-31,3900,650,Renewed,2015-07-02,S,H,I,C,J,B,G,E,492.0,2.0,6.0,-29.0,4.0
5741,182151,Florida,2015-07-31,2700,450,Renewed,2015-07-02,S,H,I,C,J,B,G,E,442.0,2.0,6.0,-29.0,4.0
5742,182190,Florida,2015-07-31,3786,631,Renewed,2015-07-02,ZZ,H,I,C,I,B,G,E,484.0,2.0,6.0,-29.0,4.0
5743,182214,Florida,2015-07-31,3000,500,Renewed,2015-07-02,ZZ,H,I,C,I,B,G,E,429.0,2.0,6.0,-29.0,4.0
5744,182259,Florida,2015-07-31,4236,706,Renewed,2015-07-02,S,H,I,C,J,B,G,E,486.0,1.0,6.0,-29.0,4.0
5745,182283,Florida,2015-07-31,2622,437,Renewed,2015-07-02,ZZ,H,I,C,J,B,G,E,286.0,2.0,6.0,-29.0,4.0
5746,180978,Florida,2015-07-31,1440,240,Renewed,2015-06-23,U,ZZ,ZZ,ZZ,Q,ZZ,ZZ,ZZ,0.0,5.0,6.0,-38.0,3.0
5747,175017,Florida,2015-07-31,1440,240,Renewed,2015-07-27,T,ZZ,ZZ,ZZ,L,ZZ,ZZ,ZZ,0.0,3.0,6.0,-4.0,4.0
5748,173505,Georgia,2015-07-31,3750,625,Renewed,2014-05-12,R,C,K,C,F,B,E,C,397.0,3.0,6.0,-445.0,11.0
5750,173076,Georgia,2015-07-31,4020,670,Renewed,2015-07-14,T,F,G,C,C,C,G,C,260.0,2.0,6.0,-17.0,4.0
5751,175863,Florida,2015-07-31,1800,300,Renewed,2015-07-06,S,ZZ,ZZ,ZZ,L,ZZ,ZZ,ZZ,0.0,3.0,6.0,-25.0,4.0
5752,176016,Florida,2015-07-31,4356,726,Renewed,2015-08-28,S,H,H,B,L,A,G,E,407.0,1.0,6.0,28.0,5.0
5753,172350,Georgia,2015-07-31,4200,700,Renewed,2015-07-28,T,C,G,B,M,A,G,D,321.0,2.0,6.0,-3.0,4.0
5754,169701,Georgia,2015-07-31,2364,394,Renewed,2012-12-19,R,K,G,C,B,B,G,D,314.0,1.0,6.0,-954.0,11.0
5756,157467,Georgia,2015-07-31,5040,840,Renewed,2015-08-25,T,K,G,D,C,B,G,D,547.0,1.0,6.0,25.0,5.0
5757,156195,Georgia,2015-07-31,1440,240,Renewed,2015-04-15,S,ZZ,ZZ,ZZ,K,ZZ,ZZ,ZZ,0.0,3.0,6.0,-107.0,2.0
5758,158370,Georgia,2015-07-31,2760,460,Renewed,2015-07-02,ZZ,K,F,C,G,B,E,C,281.0,1.0,6.0,-29.0,4.0
5759,159843,Georgia,2015-07-31,3996,666,Renewed,2015-07-17,R,F,H,C,L,B,G,E,384.0,2.0,6.0,-14.0,4.0
5762,153834,Georgia,2015-07-31,3900,650,Renewed,2015-09-12,ZZ,G,H,C,K,B,G,E,341.0,2.0,6.0,43.0,6.0
5763,153996,Georgia,2015-07-31,3000,500,Renewed,2015-10-15,S,I,J,C,F,B,G,E,427.0,2.0,6.0,76.0,6.0
5764,161466,Georgia,2015-07-31,4500,750,Renewed,2014-12-17,R,K,G,D,D,C,G,D,758.0,1.0,6.0,-226.0,1.0
5765,163242,Georgia,2015-07-31,2430,405,Renewed,2015-07-16,S,E,H,C,L,C,G,D,198.0,3.0,6.0,-15.0,4.0
5766,163293,Georgia,2015-07-31,3240,540,Renewed,2015-09-30,R,C,F,C,F,B,H,E,323.0,1.0,6.0,61.0,6.0
5767,163539,Georgia,2015-07-31,1440,240,Renewed,2015-06-12,T,ZZ,ZZ,ZZ,D,ZZ,ZZ,ZZ,0.0,1.0,6.0,-49.0,3.0
5768,167799,Georgia,2015-07-31,3690,615,Renewed,2015-06-29,U,ZZ,ZZ,ZZ,C,ZZ,ZZ,ZZ,0.0,1.0,6.0,-32.0,3.0
5769,166590,Georgia,2015-07-31,3600,600,Renewed,2015-07-27,ZZ,E,I,D,L,D,G,E,248.0,5.0,6.0,-4.0,4.0
5770,167352,Georgia,2015-07-31,3270,545,Renewed,2015-08-26,R,C,H,B,O,A,G,D,294.0,3.0,6.0,26.0,5.0
5771,168291,Georgia,2015-07-31,1440,240,Renewed,2015-07-06,S,ZZ,ZZ,ZZ,O,ZZ,ZZ,ZZ,0.0,4.0,6.0,-25.0,4.0
5772,166020,Georgia,2015-07-31,2910,485,Renewed,2015-08-10,U,E,I,D,A,D,G,E,310.0,2.0,6.0,10.0,5.0
5773,165006,Georgia,2015-07-31,3600,600,Renewed,2015-07-22,T,ZZ,ZZ,ZZ,C,ZZ,ZZ,ZZ,0.0,1.0,6.0,-9.0,4.0
5775,153438,Georgia,2015-07-31,5640,940,Renewed,2015-06-25,S,G,H,C,O,B,G,E,390.0,4.0,6.0,-36.0,3.0
5776,151542,Georgia,2015-07-31,7200,1200,Renewed,2015-07-24,S,D,I,B,O,A,G,E,375.0,2.0,6.0,-7.0,4.0
5777,151458,Georgia,2015-07-31,2100,350,Renewed,2015-04-24,R,D,I,B,M,A,G,E,282.0,2.0,6.0,-98.0,2.0
5778,149154,Georgia,2015-07-31,4200,700,Renewed,2015-10-01,S,G,H,C,L,B,G,E,545.0,3.0,6.0,62.0,6.0
5779,148524,Georgia,2015-07-31,1440,240,Renewed,2015-07-13,U,ZZ,ZZ,ZZ,Q,ZZ,ZZ,ZZ,0.0,5.0,6.0,-18.0,4.0
5780,170349,Georgia,2015-07-31,4560,760,Renewed,2015-07-15,ZZ,B,F,D,A,C,E,C,521.0,1.0,6.0,-16.0,4.0
5781,170424,Georgia,2015-07-31,4500,750,Renewed,2015-06-25,ZZ,K,G,D,C,C,G,D,468.0,1.0,6.0,-36.0,3.0
5782,169494,Georgia,2015-07-31,3258,543,Renewed,2012-12-19,R,K,G,C,C,B,G,D,355.0,1.0,6.0,-954.0,11.0
5783,167184,Georgia,2015-07-31,6600,1100,Renewed,2015-07-13,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,6.0,-18.0,4.0
5784,166815,Georgia,2015-07-31,3000,500,Renewed,2015-07-07,T,K,G,D,G,C,G,E,511.0,1.0,6.0,-24.0,4.0
5785,166923,Georgia,2015-07-31,3900,650,Renewed,2015-08-25,R,C,H,B,N,A,G,D,322.0,2.0,6.0,25.0,5.0
5786,165615,Georgia,2015-07-31,4170,695,Renewed,2015-07-27,U,H,I,C,L,B,G,E,352.0,2.0,6.0,-4.0,4.0
5787,164286,Georgia,2015-07-31,3360,560,Renewed,2015-07-16,T,E,H,C,C,C,G,D,577.0,1.0,6.0,-15.0,4.0
5788,164334,Georgia,2015-07-31,3270,545,Renewed,2015-07-16,T,E,H,C,C,C,G,D,488.0,1.0,6.0,-15.0,4.0
5789,169122,Georgia,2015-07-31,1920,320,Renewed,2015-07-24,ZZ,G,H,C,L,B,G,D,309.0,5.0,6.0,-7.0,4.0
5790,169176,Georgia,2015-07-31,3000,500,Renewed,2015-07-24,ZZ,G,H,C,H,B,G,D,590.0,2.0,6.0,-7.0,4.0
5791,169209,Georgia,2015-07-31,3000,500,Renewed,2015-07-24,ZZ,G,H,C,H,B,G,D,512.0,2.0,6.0,-7.0,4.0
5792,168771,Georgia,2015-07-31,6510,1085,Renewed,2015-06-09,T,F,G,D,F,C,G,D,481.0,1.0,6.0,-52.0,3.0
5793,168852,Georgia,2015-07-31,4200,700,Renewed,2015-07-23,R,D,G,C,G,B,G,D,608.0,2.0,6.0,-8.0,4.0
5794,169008,Georgia,2015-07-31,2400,400,Renewed,2015-07-24,U,G,H,C,A,B,G,D,572.0,1.0,6.0,-7.0,4.0
5795,169035,Georgia,2015-07-31,4350,725,Renewed,2015-07-24,R,G,H,C,K,B,G,D,528.0,4.0,6.0,-7.0,4.0
5796,156999,Georgia,2015-07-31,2400,400,Renewed,2015-08-04,ZZ,E,F,D,A,D,E,C,389.0,2.0,6.0,4.0,5.0
5797,168690,Georgia,2015-07-31,2100,350,Renewed,2015-07-09,T,F,G,D,F,C,G,D,264.0,1.0,6.0,-22.0,4.0
5798,168816,Georgia,2015-07-31,4890,815,Renewed,2015-06-09,T,F,G,D,F,C,G,D,553.0,1.0,6.0,-52.0,3.0
5799,168954,Georgia,2015-07-31,2040,340,Renewed,2015-07-24,U,G,H,C,A,B,G,D,536.0,1.0,6.0,-7.0,4.0
5800,169032,Georgia,2015-07-31,3120,520,Renewed,2015-07-24,ZZ,G,H,C,H,B,G,D,354.0,2.0,6.0,-7.0,4.0
5801,169074,Georgia,2015-07-31,4800,800,Renewed,2015-07-24,U,G,H,C,A,B,G,D,406.0,1.0,6.0,-7.0,4.0
5802,169095,Georgia,2015-07-31,3000,500,Renewed,2015-07-24,ZZ,G,H,C,L,B,G,D,168.0,5.0,6.0,-7.0,4.0
5803,169146,Georgia,2015-07-31,4050,675,Renewed,2015-07-24,R,G,H,C,K,B,G,D,375.0,4.0,6.0,-7.0,4.0
5804,169185,Georgia,2015-07-31,2400,400,Renewed,2015-07-24,ZZ,G,H,C,H,B,G,D,525.0,2.0,6.0,-7.0,4.0
5805,166914,Georgia,2015-07-31,2850,475,Renewed,2015-06-01,R,C,H,B,N,A,G,D,334.0,2.0,6.0,-60.0,3.0
5806,166938,Georgia,2015-07-31,3780,630,Renewed,2015-07-31,R,C,H,B,N,A,G,D,211.0,2.0,6.0,0.0,5.0
5807,161796,Georgia,2015-07-31,4200,700,Renewed,2015-08-07,S,E,H,B,P,A,G,E,250.0,4.0,6.0,7.0,5.0
5808,160653,Georgia,2015-07-31,1914,319,Renewed,2015-10-01,R,H,H,C,H,B,B,A,218.0,1.0,6.0,62.0,6.0
5809,160203,Georgia,2015-07-31,4500,750,Renewed,2015-06-12,R,E,H,C,L,B,G,E,609.0,2.0,6.0,-49.0,3.0
5810,159900,Georgia,2015-07-31,3996,666,Renewed,2015-07-17,R,F,H,C,L,B,G,E,545.0,2.0,6.0,-14.0,4.0
5811,239064,Alabama,2015-07-31,1500,250,Renewed,2015-08-14,U,ZZ,ZZ,ZZ,F,ZZ,ZZ,ZZ,0.0,1.0,6.0,14.0,5.0
5812,237786,Alabama,2015-07-31,3120,520,Renewed,2015-07-22,R,H,I,C,D,C,G,E,387.0,1.0,6.0,-9.0,4.0
5813,238437,Alabama,2015-07-31,4170,695,Renewed,2015-07-22,U,H,I,C,A,C,G,E,330.0,1.0,6.0,-9.0,4.0
5814,238506,Alabama,2015-07-31,3216,536,Renewed,2015-07-22,U,H,I,C,B,C,G,E,0.0,1.0,6.0,-9.0,4.0
5815,238542,Alabama,2015-07-31,3312,552,Renewed,2015-07-22,U,H,I,C,B,C,G,E,473.0,1.0,6.0,-9.0,4.0
5816,238614,Alabama,2015-07-31,3546,591,Renewed,2015-07-22,U,H,I,C,B,C,G,E,527.0,1.0,6.0,-9.0,4.0
5817,238653,Alabama,2015-07-31,4548,758,Renewed,2015-07-22,U,H,I,C,B,C,G,E,696.0,1.0,6.0,-9.0,4.0
5818,238755,Alabama,2015-07-31,1440,240,Renewed,2015-05-20,U,ZZ,ZZ,ZZ,E,ZZ,ZZ,ZZ,0.0,1.0,6.0,-72.0,3.0
5819,237738,Alabama,2015-07-31,3414,569,Renewed,2015-07-22,T,H,I,C,J,C,G,E,365.0,2.0,6.0,-9.0,4.0
5820,237447,Alabama,2015-07-31,2994,499,Renewed,2015-07-22,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,6.0,-9.0,4.0
5821,237195,Alabama,2015-07-31,1950,325,Renewed,2015-08-21,T,A,H,D,B,C,G,D,376.0,2.0,6.0,21.0,5.0
5822,237252,Alabama,2015-07-31,2040,340,Renewed,2015-06-25,T,A,H,D,Z,C,G,D,505.0,2.0,6.0,-36.0,3.0
5823,238143,Alabama,2015-07-31,4800,800,Renewed,2015-03-10,S,E,E,C,L,B,G,E,427.0,3.0,6.0,-143.0,2.0
5824,238311,Alabama,2015-07-31,2406,401,Renewed,2015-07-22,S,H,I,C,H,C,G,E,309.0,2.0,6.0,-9.0,4.0
5825,238335,Alabama,2015-07-31,1986,331,Renewed,2015-07-22,R,H,I,C,I,C,G,E,217.0,2.0,6.0,-9.0,4.0
5826,238374,Alabama,2015-07-31,2772,462,Renewed,2015-07-22,ZZ,H,I,C,H,C,G,E,333.0,1.0,6.0,-9.0,4.0
5827,234864,Alabama,2015-07-31,1440,240,Renewed,2015-10-05,U,ZZ,ZZ,ZZ,F,ZZ,ZZ,ZZ,0.0,2.0,6.0,66.0,6.0
5828,238968,Alabama,2015-07-31,5346,891,Renewed,2015-07-22,U,H,I,C,I,C,G,E,625.0,2.0,6.0,-9.0,4.0
5829,238698,Alabama,2015-07-31,4722,787,Renewed,2015-07-22,U,H,I,C,B,C,G,E,702.0,1.0,6.0,-9.0,4.0
5830,238848,Alabama,2015-07-31,1764,294,Renewed,2015-07-22,U,H,I,C,I,C,G,E,195.0,2.0,6.0,-9.0,4.0
5831,239223,Alabama,2015-07-31,2328,388,Renewed,2015-07-22,S,H,I,C,A,C,G,E,336.0,1.0,6.0,-9.0,4.0
5832,232893,Alabama,2015-07-31,1440,240,Renewed,2015-09-16,R,ZZ,ZZ,ZZ,D,ZZ,ZZ,ZZ,0.0,1.0,6.0,47.0,6.0
5833,232413,Alabama,2015-07-31,1440,240,Renewed,2015-05-26,ZZ,ZZ,ZZ,ZZ,J,ZZ,ZZ,ZZ,0.0,3.0,6.0,-66.0,3.0
5834,229101,Alabama,2015-07-31,3300,550,Renewed,2015-05-01,R,D,H,C,J,B,G,D,385.0,1.0,6.0,-91.0,2.0
5835,230664,Alabama,2015-07-31,1440,240,Renewed,2015-10-22,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,6.0,83.0,6.0
5836,231279,Alabama,2015-07-31,3000,500,Renewed,2015-06-17,S,K,F,C,E,B,G,E,0.0,1.0,6.0,-44.0,3.0
5837,231354,Alabama,2015-07-31,3000,500,Renewed,2015-06-17,S,K,F,C,E,B,G,E,324.0,1.0,6.0,-44.0,3.0
5838,227388,Alabama,2015-07-31,1830,305,Renewed,2015-06-19,R,E,G,C,H,C,G,C,223.0,2.0,6.0,-42.0,3.0
5839,233115,Alabama,2015-07-31,1800,300,Renewed,2015-07-10,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,6.0,-21.0,4.0
5840,236751,Alabama,2015-07-31,2880,480,Renewed,2015-06-16,T,A,H,D,C,C,G,D,444.0,2.0,6.0,-45.0,3.0
5841,237957,Alabama,2015-07-31,1542,257,Renewed,2015-07-22,R,H,I,C,D,C,G,E,179.0,1.0,6.0,-9.0,4.0
5842,233250,Alabama,2015-07-31,1440,240,Renewed,2015-06-08,R,ZZ,ZZ,ZZ,C,ZZ,ZZ,ZZ,0.0,1.0,6.0,-53.0,3.0
5843,233340,Alabama,2015-07-31,2220,370,Renewed,2015-11-04,ZZ,B,F,D,C,D,H,E,321.0,2.0,6.0,96.0,7.0
5844,233361,Alabama,2015-07-31,3210,535,Renewed,2015-11-04,ZZ,B,F,D,C,D,H,E,505.0,2.0,6.0,96.0,7.0
5845,226665,Alabama,2015-07-31,2688,448,Renewed,2015-06-08,T,C,G,C,C,B,H,E,160.0,1.0,6.0,-53.0,3.0
5846,227316,Alabama,2015-07-31,4572,762,Renewed,2015-06-19,R,E,G,C,D,C,G,C,460.0,1.0,6.0,-42.0,3.0
5847,227979,Alabama,2015-07-31,1440,240,Renewed,2015-04-23,R,ZZ,ZZ,ZZ,C,ZZ,ZZ,ZZ,0.0,1.0,6.0,-99.0,2.0
5848,231879,Alabama,2015-07-31,1920,320,Renewed,2015-06-17,ZZ,K,F,C,G,B,E,C,249.0,1.0,6.0,-44.0,3.0
5850,228768,Alabama,2015-07-31,2400,400,Renewed,2015-06-19,T,E,G,C,D,C,G,C,311.0,1.0,6.0,-42.0,3.0
5851,228063,Alabama,2015-07-31,3000,500,Renewed,2015-04-24,R,D,H,C,I,B,G,D,251.0,1.0,6.0,-98.0,2.0
5852,232734,Alabama,2015-07-31,1740,290,Renewed,2015-06-01,T,ZZ,ZZ,ZZ,C,ZZ,ZZ,ZZ,0.0,1.0,6.0,-60.0,3.0
5853,231933,Alabama,2015-07-31,1938,323,Renewed,2015-10-01,R,D,H,C,F,C,G,D,189.0,1.0,6.0,62.0,6.0
5854,236742,Alabama,2015-07-31,1440,240,Renewed,2015-07-29,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,6.0,-2.0,4.0
5855,236832,Alabama,2015-07-31,2460,410,Renewed,2015-09-01,T,A,H,D,F,C,G,D,252.0,2.0,6.0,32.0,6.0
5856,220026,Florida,2015-07-31,1440,240,Renewed,2015-06-01,S,ZZ,ZZ,ZZ,J,ZZ,ZZ,ZZ,0.0,2.0,6.0,-60.0,3.0
5857,228756,Alabama,2015-07-31,2250,375,Renewed,2015-06-19,R,E,G,C,F,C,G,C,317.0,2.0,6.0,-42.0,3.0
5858,226506,Alabama,2015-07-31,4680,780,Renewed,2015-04-20,U,ZZ,ZZ,ZZ,F,ZZ,ZZ,ZZ,0.0,2.0,6.0,-102.0,2.0
5859,220293,Alabama,2015-07-31,3000,500,Renewed,2015-06-23,T,B,F,D,E,C,G,D,298.0,1.0,6.0,-38.0,3.0
5860,220320,Alabama,2015-07-31,3000,500,Renewed,2015-06-23,T,B,F,D,E,C,G,D,272.0,1.0,6.0,-38.0,3.0
5862,220659,Alabama,2015-07-31,1950,325,Renewed,2015-12-04,S,K,G,D,N,D,G,D,232.0,5.0,6.0,126.0,8.0
5863,220935,Alabama,2015-07-31,2850,475,Renewed,2015-07-31,T,D,F,C,B,C,G,D,344.0,1.0,6.0,0.0,5.0
5864,221445,Alabama,2015-07-31,3000,500,Renewed,2015-07-30,T,D,G,C,F,B,G,D,154.0,2.0,6.0,-1.0,4.0
5865,221166,Alabama,2015-07-31,2910,485,Renewed,2015-03-09,R,E,G,D,F,C,G,D,437.0,2.0,6.0,-144.0,2.0
5866,226629,Alabama,2015-07-31,1500,250,Renewed,2015-03-12,T,C,G,C,C,B,H,E,195.0,1.0,6.0,-141.0,2.0
5867,216558,Florida,2015-07-31,4800,800,Renewed,2015-08-31,S,H,H,C,E,B,G,E,570.0,1.0,6.0,31.0,6.0
5870,218136,Florida,2015-07-31,1440,240,Renewed,2015-06-23,U,ZZ,ZZ,ZZ,C,ZZ,ZZ,ZZ,0.0,1.0,6.0,-38.0,3.0
5871,221436,Alabama,2015-07-31,3570,595,Renewed,2015-07-30,T,D,G,C,F,B,G,D,158.0,2.0,6.0,-1.0,4.0
5872,222273,Alabama,2015-07-31,4260,710,Renewed,2015-08-25,ZZ,H,H,C,M,B,G,E,207.0,3.0,6.0,25.0,5.0
5873,226587,Alabama,2015-07-31,3870,645,Renewed,2015-05-11,T,C,G,C,C,B,H,E,277.0,1.0,6.0,-81.0,3.0
5874,226983,Alabama,2015-07-31,3000,500,Renewed,2015-05-01,R,D,F,C,C,B,G,D,341.0,1.0,6.0,-91.0,2.0
5875,232641,Alabama,2015-07-31,1440,240,Renewed,2015-07-27,ZZ,ZZ,ZZ,ZZ,H,ZZ,ZZ,ZZ,0.0,2.0,6.0,-4.0,4.0
5876,220653,Alabama,2015-07-31,1440,240,Renewed,2015-08-13,S,ZZ,ZZ,ZZ,N,ZZ,ZZ,ZZ,0.0,5.0,6.0,13.0,5.0
5878,231891,Alabama,2015-07-31,2820,470,Renewed,2015-06-17,ZZ,K,F,C,G,B,E,C,210.0,1.0,6.0,-44.0,3.0
5879,230400,Alabama,2015-07-31,1440,240,Renewed,2015-07-15,U,ZZ,ZZ,ZZ,E,ZZ,ZZ,ZZ,0.0,1.0,6.0,-16.0,4.0
5880,212940,Florida,2015-07-31,6198,1033,Renewed,2015-07-24,S,H,J,C,I,C,G,E,1009.0,1.0,6.0,-7.0,4.0
5881,213843,Florida,2015-07-31,6408,1068,Renewed,2015-08-20,ZZ,I,H,C,P,C,G,E,374.0,4.0,6.0,20.0,5.0
5882,213861,Florida,2015-07-31,4680,780,Renewed,2015-08-20,S,I,H,C,I,C,G,E,695.0,1.0,6.0,20.0,5.0
5883,215163,Florida,2015-07-31,1554,259,Renewed,2015-08-20,R,I,H,C,O,C,G,E,162.0,4.0,6.0,20.0,5.0
5884,211098,Florida,2015-07-31,1890,315,Renewed,2015-07-29,U,ZZ,ZZ,ZZ,B,ZZ,ZZ,ZZ,0.0,1.0,6.0,-2.0,4.0
5885,211152,Florida,2015-07-31,2034,339,Renewed,2015-07-24,S,H,J,C,F,C,G,E,384.0,1.0,6.0,-7.0,4.0
5886,211755,Florida,2015-07-31,5220,870,Renewed,2015-07-24,U,H,J,C,L,C,G,E,539.0,2.0,6.0,-7.0,4.0
5887,211923,Florida,2015-07-31,2820,470,Renewed,2015-07-24,S,H,J,C,F,C,G,E,449.0,1.0,6.0,-7.0,4.0
5889,212418,Florida,2015-07-31,5772,962,Renewed,2015-07-24,S,H,J,C,F,C,G,E,915.0,1.0,6.0,-7.0,4.0
5890,207327,Florida,2015-07-31,2760,460,Renewed,2015-07-07,U,ZZ,ZZ,ZZ,Q,ZZ,ZZ,ZZ,0.0,5.0,6.0,-24.0,4.0
5891,212637,Florida,2015-07-31,1680,280,Renewed,2015-06-17,S,ZZ,ZZ,ZZ,I,ZZ,ZZ,ZZ,0.0,3.0,6.0,-44.0,3.0
5892,221400,Alabama,2015-07-31,4020,670,Renewed,2015-07-30,T,D,G,C,F,B,G,D,263.0,2.0,6.0,-1.0,4.0
5894,222936,Alabama,2015-07-31,3000,500,Renewed,2015-06-12,R,D,G,C,D,C,G,D,385.0,2.0,6.0,-49.0,3.0
5896,216744,Florida,2015-07-31,3300,550,Renewed,2015-08-31,R,H,H,C,G,B,G,E,469.0,1.0,6.0,31.0,6.0
5897,214011,Florida,2015-07-31,4350,725,Renewed,2015-08-20,ZZ,I,H,C,E,C,G,E,646.0,1.0,6.0,20.0,5.0
5898,214380,Florida,2015-07-31,3360,560,Renewed,2015-08-20,S,I,H,C,I,C,G,E,456.0,1.0,6.0,20.0,5.0
5899,214446,Florida,2015-07-31,2922,487,Renewed,2015-08-20,S,I,H,C,I,C,G,E,379.0,1.0,6.0,20.0,5.0
5900,218511,Florida,2015-07-31,1440,240,Renewed,2015-05-27,S,ZZ,ZZ,ZZ,G,ZZ,ZZ,ZZ,0.0,1.0,6.0,-65.0,3.0
5901,218919,Florida,2015-07-31,1590,265,Renewed,2015-10-06,S,J,J,C,M,C,G,E,278.0,3.0,6.0,67.0,6.0
5902,218781,Florida,2015-07-31,1698,283,Renewed,2015-04-27,S,ZZ,ZZ,ZZ,H,ZZ,ZZ,ZZ,0.0,2.0,6.0,-95.0,2.0
5904,222921,Alabama,2015-07-31,1710,285,Renewed,2015-06-12,R,D,G,C,D,C,G,D,299.0,2.0,6.0,-49.0,3.0
5905,222960,Alabama,2015-07-31,1560,260,Renewed,2015-06-12,R,D,G,C,D,C,G,D,183.0,2.0,6.0,-49.0,3.0
5906,223017,Alabama,2015-07-31,1800,300,Renewed,2015-06-12,R,D,G,C,D,C,G,D,249.0,2.0,6.0,-49.0,3.0
5907,219501,Florida,2015-07-31,1440,240,Renewed,2015-04-20,T,ZZ,ZZ,ZZ,H,ZZ,ZZ,ZZ,0.0,2.0,6.0,-102.0,2.0
5908,212838,Florida,2015-07-31,2028,338,Renewed,2015-07-24,R,H,J,C,P,C,G,E,49.0,4.0,6.0,-7.0,4.0
5909,213150,Florida,2015-07-31,4506,751,Renewed,2015-07-24,U,H,J,C,I,C,G,E,589.0,2.0,6.0,-7.0,4.0
5910,213816,Florida,2015-07-31,3810,635,Renewed,2015-08-20,R,I,H,C,P,C,G,E,227.0,4.0,6.0,20.0,5.0
5911,213852,Florida,2015-07-31,3162,527,Renewed,2015-08-20,S,I,H,C,I,C,G,E,482.0,1.0,6.0,20.0,5.0
5912,213888,Florida,2015-07-31,2892,482,Renewed,2015-08-20,S,I,H,C,I,C,G,E,425.0,1.0,6.0,20.0,5.0
5913,214398,Florida,2015-07-31,3144,524,Renewed,2015-08-20,S,I,H,C,I,C,G,E,450.0,1.0,6.0,20.0,5.0
5914,214455,Florida,2015-07-31,2574,429,Renewed,2015-08-20,S,I,H,C,I,C,G,E,377.0,1.0,6.0,20.0,5.0
5915,215145,Florida,2015-07-31,3180,530,Renewed,2015-08-20,S,I,H,C,L,C,G,E,416.0,2.0,6.0,20.0,5.0
5916,215556,Florida,2015-07-31,1440,240,Renewed,2015-08-24,ZZ,ZZ,ZZ,ZZ,C,ZZ,ZZ,ZZ,0.0,1.0,6.0,24.0,5.0
5918,189333,Florida,2015-07-31,1950,325,Renewed,2015-05-21,U,J,J,C,J,C,G,E,198.0,3.0,6.0,-71.0,3.0
5919,189366,Florida,2015-07-31,1590,265,Renewed,2015-09-10,U,J,J,C,J,C,G,E,190.0,3.0,6.0,41.0,6.0
5920,186219,Florida,2015-07-31,1824,304,Renewed,2014-06-02,R,C,G,D,C,C,E,C,545.0,1.0,6.0,-424.0,11.0
5921,189897,Florida,2015-07-31,3000,500,Renewed,2015-04-21,S,J,J,C,I,C,G,E,473.0,2.0,6.0,-101.0,2.0
5922,190029,Florida,2015-07-31,4200,700,Renewed,2015-04-21,S,J,J,C,H,C,G,E,338.0,2.0,6.0,-101.0,2.0
5923,190176,Florida,2015-07-31,2700,450,Renewed,2015-04-27,S,J,J,C,N,C,G,E,227.0,5.0,6.0,-95.0,2.0
5924,191136,Florida,2015-07-31,3000,500,Renewed,2015-04-27,U,I,J,C,H,B,G,E,453.0,1.0,6.0,-95.0,2.0
5925,190785,Florida,2015-07-31,6000,1000,Renewed,2015-09-21,S,J,J,C,C,C,G,E,1152.0,1.0,6.0,52.0,6.0
5926,190878,Florida,2015-07-31,3300,550,Renewed,2015-05-18,U,I,J,C,B,B,G,E,551.0,1.0,6.0,-74.0,3.0
